,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
154,163,1602,966588411606904832,https://twitter.com/i/web/status/966588411606904832,0,2018-02-22,The search for the cats of BGC continues.,0.0,8,0.375,tw
155,164,1770,181765886464622592,https://twitter.com/i/web/status/181765886464622592,0,2012-03-19,If I was on BGC I would carry myself like Cat from season 5...She carried herself so well &amp; never dropped to the level of her trashy roomies,0.0,29,0.5172413793103449,tw
156,165,141759,965718048597360640,https://twitter.com/i/web/status/965718048597360640,161,2018-02-19,"Strange. Got locked out of my Facebook account (first time ever) after leaving a bad review on Shangri-la at the Fort’s page, with this question: where are the BGC cats? This week’s column for asks the same question:",-0.12499999999999996,42,0.42857142857142855,tw
157,166,123,230524217614028800,https://twitter.com/i/web/status/230524217614028800,0,2012-08-01,YES I CONCUR! RT @TeamCatBGC: Best season of bgc was when cat fat butt ass was on there,1.0,18,0.4444444444444444,tw
158,167,36522,965779503250227200,https://twitter.com/i/web/status/965779503250227200,5,2018-02-20,"What a DESPICABLE move , to get rid of the BGC cats. Cruel & heartless. Also can’t believe your team deleted negative reviews & hacked into commenters’ accounts.",-0.65,28,0.39285714285714285,tw
159,168,2733,965147587186536448,https://twitter.com/i/web/status/965147587186536448,7,2018-02-18,We hope that the Cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
160,169,11,965515883975233536,https://twitter.com/i/web/status/965515883975233536,1,2018-02-19,for the cats of BGC...,0.0,5,0.2,tw
161,171,6,966339765057433600,https://twitter.com/i/web/status/966339765057433600,2,2018-02-21,Justice for,,2,0.0,tw
162,172,157,396875686100471808,https://twitter.com/i/web/status/396875686100471808,1,2013-11-03,@IRepJenniffer Cat is another one of my BGC favorites &amp; she reps Philly where I'm from,0.0,17,0.35294117647058826,tw
163,174,48,968241924871045120,https://twitter.com/i/web/status/968241924871045120,2,2018-02-26,What had to say about . They should not get away with cruelty to cats. Either should .,0.0,16,0.3125,tw
164,175,47,966297288716029952,https://twitter.com/i/web/status/966297288716029952,6,2018-02-21,Hello! Beautiful morning here in the Dominican Republic! I might not be able to post a picture of myself today . But rejoice! I am here!,0.890625,25,0.44,tw
165,176,85,967754787142868992,https://twitter.com/i/web/status/967754787142868992,1,2018-02-25,Developing story...,,2,0.0,tw
166,177,1944,227592903726350336,https://twitter.com/i/web/status/227592903726350336,4,2012-07-24,"my cousin was telling me how she met Cat , from one of the previous seasons of BGC , &amp; she told her Everything was Scripted, smh .",-0.16666666666666666,25,0.36,tw
167,178,777,965150993783472128,https://twitter.com/i/web/status/965150993783472128,0,2018-02-18,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
168,179,44,966303180530188288,https://twitter.com/i/web/status/966303180530188288,3,2018-02-21,So its already confirmed that NONE of the cats supposedly adopted by your employees are the missing . It is so frustating to be fed BS. What’s your next move,0.06666666666666667,31,0.3225806451612903,tw
169,180,66,965803169631514624,https://twitter.com/i/web/status/965803169631514624,15,2018-02-20,So Shangrila BGC thought they could get away by sneaking in the middle of the night and removing the kitties. This is an era of the internet. Feel the wrath of the crazy cat ladies!,-0.375,35,0.42857142857142855,tw
170,181,7,979757546344013824,https://twitter.com/i/web/status/979757546344013824,2,2018-03-30,amazing cats 1 h,0.6000000000000001,4,1.0,tw
171,182,72,949647772201844736,https://twitter.com/i/web/status/949647772201844736,0,2018-01-06,"Last night (or early morning around 2am) when all the shops in High Street were closed already, we stumbled upon a group of cats hurdled around a woman. Apprently she was feeding them and when we chatted with her she said she's been doing this everyday.",-0.008000000000000002,47,0.3617021276595745,tw
172,183,1479,165167504090595328,https://twitter.com/i/web/status/165167504090595328,0,2012-02-02,@itsShe_Keionica I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper Lounge in Philly &gt;&gt;&gt;HIT ME ASAP,0.0,30,0.36666666666666664,tw
173,184,183,965951744696926208,https://twitter.com/i/web/status/965951744696926208,0,2018-02-20,justice for the cats of BGC! 😢😢😢,0.0,7,0.2857142857142857,tw
174,185,3,966639508773945344,https://twitter.com/i/web/status/966639508773945344,1,2018-02-22,"@rapplerdotcom This doesn't have anything to do with Cats of BGC issue, right? Pun intended.",0.2857142857142857,16,0.3125,tw
175,186,364,970688703055069184,https://twitter.com/i/web/status/970688703055069184,6,2018-03-05,"I've been stressed from work since last week and I miss seeing my furry stress relievers especially this lazy cat, Bobby.",-0.08333333333333333,22,0.5909090909090909,tw
176,187,172,965816500333326336,https://twitter.com/i/web/status/965816500333326336,0,2018-02-20,THIS AND TOOK AND RUTHLESSLY DIPLACED ALL CATS OF BGC! UNTIL NOW NOT 1 CAT HAS BEEN RECOVERED. AMININ NYO NA KC NA PINATAY NYO! HAYOP.,-1.0,26,0.34615384615384615,tw
177,188,56,965554926205132800,https://twitter.com/i/web/status/965554926205132800,1,2018-02-19,Bakit siopao? Malasa ba talaga ang siopao na gawa sa pusa?,0.0,11,0.09090909090909091,tw
178,189,5950,964034377989550080,https://twitter.com/i/web/status/964034377989550080,2,2018-02-15,"@biliusweas Wala pang balita, pero kung city pound, they'll be dead in a few days. Cats of BGC pa naman works on getting them re-homed.",-0.2,26,0.34615384615384615,tw
179,190,310,965873160800362496,https://twitter.com/i/web/status/965873160800362496,0,2018-02-20,Saw one cat at bgc @catsofbgc,0.0,6,0.5,tw
180,192,175,965966430486147072,https://twitter.com/i/web/status/965966430486147072,0,2018-02-20,Damn it leave the cats of BGC alone,0.0,8,0.5,tw
181,193,56,967080310717390848,https://twitter.com/i/web/status/967080310717390848,1,2018-02-23,"R.I.P. cats of BGC and a big fuck you to Shangri La. Pwede na kayo maging barbero, mga gago!",-0.25,19,0.2631578947368421,tw
182,194,85,967177414261403648,https://twitter.com/i/web/status/967177414261403648,3,2018-02-23,Now we know How stupid and incompetent is. And evil of,-0.7166666666666667,11,0.45454545454545453,tw
183,195,168,343205047871631360,https://twitter.com/i/web/status/343205047871631360,0,2013-06-08,"Im I seeing the ""BGC"" of Ortigas @antondiaz ?",0.0,8,0.25,tw
184,197,72,947429491978018816,https://twitter.com/i/web/status/947429491978018816,6,2017-12-31,Still the same at the end of the year. Still petting random cats in the streets. BGC streets naman hahaha (i miss the south huhu),-0.09999999999999999,25,0.4,tw
185,198,639,376892437245218816,https://twitter.com/i/web/status/376892437245218816,0,2013-09-09,Aww I've always loved Morgan! Her Blondie and Cat were my favorites on her season of BGC,0.5875,18,0.3888888888888889,tw
186,199,232,179396940604260352,https://twitter.com/i/web/status/179396940604260352,0,2012-03-13,Wat I hate about tha BGC is that none of them bitches are bad. A house full of snake bitches having cat fights.,-0.3833333333333333,23,0.5217391304347826,tw
187,200,1436,168022251646619648,https://twitter.com/i/web/status/168022251646619648,1,2012-02-10,"Looks like you all were recreating one of the cat fights on the . Too funny, guys.",0.25,16,0.5625,tw
188,201,23,968885516069457920,https://twitter.com/i/web/status/968885516069457920,0,2018-02-28,Draußen ist es kalt das schauen wir uns lieber von hier aus an,0.0,13,0.23076923076923078,tw
189,202,424,169262328624316416,https://twitter.com/i/web/status/169262328624316416,0,2012-02-14,"They need to have an all star season of BGC with @TiaraSoBoojie, Cat, && Wilmarie. With all they fine ass!",0.5208333333333334,19,0.3157894736842105,tw
190,203,376,970998508663709696,https://twitter.com/i/web/status/970998508663709696,4,2018-03-06,dataseer numbah wan,-0.2,3,0.3333333333333333,tw
192,205,1091,755274557687226368,https://twitter.com/i/web/status/755274557687226368,0,2016-07-19,417 - my bestie 💞🤘🏾 the finest of all Ramsey cats 😂🤘🏾i miss you 💞even if I see you often😉 I might have to check out bgc Thursday 🤘🏾,0.0,28,0.25,tw
193,206,363,722959181599264768,https://twitter.com/i/web/status/722959181599264768,0,2016-04-21,Who plays Stacee Run-Run?,0.0,4,0.25,tw
194,207,1479,165166997947166720,https://twitter.com/i/web/status/165166997947166720,0,2012-02-02,@_Lovlee_ I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper Lounge in Philly &gt;&gt;&gt;HIT ME ASAP,0.0,30,0.36666666666666664,tw
195,208,1,931029708199694336,https://twitter.com/i/web/status/931029708199694336,0,2017-11-16,"Be a Hero to the Famous but Threatened Cats of BGC! Help with their spay-neuter advocacy or to adopt a cat or two, contact the volunteers of Cats of BGC at :)",0.5625,31,0.3548387096774194,tw
196,209,499,169258838548160512,https://twitter.com/i/web/status/169258838548160512,0,2012-02-14,I am so mad i am missin bgc cause of rah lil scaredy cat!!!!,-1.0,14,0.2857142857142857,tw
197,210,642,965150547933249536,https://twitter.com/i/web/status/965150547933249536,0,2018-02-18,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
198,211,650,413558655863107584,https://twitter.com/i/web/status/413558655863107584,0,2013-12-19,"I don't like watching the stuff most ppl watch.. You know, bgc, cat fish, Housewives of hollywood (whatever the shit is called)",0.15,23,0.4782608695652174,tw
200,213,429,161636332920250368,https://twitter.com/i/web/status/161636332920250368,0,2012-01-24,@WhoaxCatt lmao u ready we bouts to start talkin sum dume shit bout da new girls ur my bgc budddy cat lmao did u see the clips of da new,0.24545454545454545,30,0.4666666666666667,tw
201,214,49,965580624303149056,https://twitter.com/i/web/status/965580624303149056,2,2018-02-19,"Never actually thought the BGC Shangrila cats problem issue has gained a lotta sympathy, cries, and news drama today. Never read issues like this before as a news format. That's how powerful the feline kingdom has slaved the hearts of men - thru the power of social media.",0.1111111111111111,48,0.5416666666666666,tw
202,215,232,965472740525334528,https://twitter.com/i/web/status/965472740525334528,5,2018-02-19,A certain hotel's socmed team forgot that the internet effin' loves cats.,0.21428571428571427,13,0.46153846153846156,tw
203,216,2317,169225334980476928,https://twitter.com/i/web/status/169225334980476928,0,2012-02-14,Drake ex Cat that one shorty from BGC. Her ass is crazy.. matter of fact her whole body is crazy.,-0.3333333333333333,20,0.55,tw
204,218,93,972735083281924096,https://twitter.com/i/web/status/972735083281924096,2,2018-03-11,Some people treat (and ) well. Others simply don’t! Hello - learn to love .,0.25,14,0.5,tw
205,219,1785,977251228295090176,https://twitter.com/i/web/status/977251228295090176,0,2018-03-23,What is a home without a cat!,0.0,7,0.2857142857142857,tw
206,220,26,966692711951515648,https://twitter.com/i/web/status/966692711951515648,0,2018-02-22,"Update on the as of 9 PM yesterday, February 21. This summarizes the outcome of the meeting with held last night. Pestbusters has also finally shared their side of the story.",0.0,31,0.4838709677419355,tw
207,221,1596,970186728307699712,https://twitter.com/i/web/status/970186728307699712,1,2018-03-04,"@heynikkipoo Ang gusto ko naman sa CBTL yung caramel macchiato kasi hindi acidic. And yeah, I read about Cats of BGC :-(",-0.75,21,0.2857142857142857,tw
208,222,2328,189530895684861952,https://twitter.com/i/web/status/189530895684861952,0,2012-04-10,. Lmaoo Amy remind me of a cat .,0.0,7,0.2857142857142857,tw
209,223,7,977564523254206464,https://twitter.com/i/web/status/977564523254206464,14,2018-03-24,amazing cats 1 h,0.6000000000000001,4,1.0,tw
210,224,232,237716252011941888,https://twitter.com/i/web/status/237716252011941888,0,2012-08-21,The only person that did Philly some sort of justice on TV was Cat from BGC! Until she left the show.,0.0,21,0.3333333333333333,tw
211,225,1160,260562609185640448,https://twitter.com/i/web/status/260562609185640448,0,2012-10-23,"My TL Bouttaa Be Full of BGC Reunion Tweets, Let The Hair Pulling &amp; Cat Fights Begin !!!",0.68359375,17,0.6470588235294118,tw
212,226,569,916321633349931008,https://twitter.com/i/web/status/916321633349931008,5,2017-10-06,Theres a cat family here in fort strip i love bgc bc of this i love u all,0.5,18,0.3888888888888889,tw
213,227,2733,928834630102298624,https://twitter.com/i/web/status/928834630102298624,0,2017-11-10,The Cats of BGC need you!,0.0,6,0.3333333333333333,tw
214,228,2315,357304363410132992,https://twitter.com/i/web/status/357304363410132992,1,2013-07-17,There's only a few girls on BGC who actually got beat up! The rest of them were cat fights .,-0.06666666666666667,20,0.4,tw
215,229,12,966631447590182912,https://twitter.com/i/web/status/966631447590182912,1,2018-02-22,"Update on the as of 9 PM yesterday, February 21. This summarizes the outcome of the meeting with held last night. Pestbusters has also finally shared their side of the story.",0.0,31,0.4838709677419355,tw
216,230,152,959288741440270336,https://twitter.com/i/web/status/959288741440270336,4,2018-02-02,"A new 854K Wheel Dozer ready to work for Contracting Photo Courtesy of Simon Rock, Mining BDM NSW. Want a like this arriving on your site? Check out our range",0.16818181818181818,30,0.5333333333333333,tw
217,231,798,169158886891327488,https://twitter.com/i/web/status/169158886891327488,0,2012-02-13,"smokin on some weeed , watching the OLD season of bgc with erica , cat , morgan , brandi . all the btchssssssss thats cra",0.1,20,0.25,tw
218,232,2525,767035919207571456,https://twitter.com/i/web/status/767035919207571456,2,2016-08-20,. boop the snoots of BGC cat. Does anyone know this cat's name? Been calling him fancy cat.,0.0,18,0.5555555555555556,tw
219,233,5285,202086617417138176,https://twitter.com/i/web/status/202086617417138176,0,2012-05-14,Giaaaaaa!! RT @MrBitches_: Every time I see the name Gia I think of @MojoMinaj cat not the 1 from BGC LOL,0.8,21,0.42857142857142855,tw
220,234,151,203550640625029120,https://twitter.com/i/web/status/203550640625029120,0,2012-05-18,A couple of cats for helping her at the BGC. And the others cats no love 4 letting tyrone fall by the waist side.,-0.25,24,0.4583333333333333,tw
